"name","brand","sku","rrp","price","category","description","link"
"Orange 6ft 1/4""/Speakon Speaker Cable (Orange)","Orange","CA-JS-STSP-OR-6","85.00","68.00","Leads & Cables","Sick of having stage tangle-ups and signal breakage during live performances? Orange’s professional cable line have this in mind and focusing on the highest standard for Audio cable connectivity, manufactured using the finest components available, including the highest grade oxygen –free copper for optimum signal clarity. The outer sleeve is made from woven nylon and is heat shrunk at either end, protecting the inner cable against damage. Try Orange cables today, see and feel the difference.","http://www.allansbillyhyde.com.au/prod/CA-JS-STSP-OR-6/Orange-6ft-1_4_Speakon-Speaker-Cable-(Orange).aspx"
"Orange 3ft 1/4""/Speakon Speaker Cable (Orange)","Orange","CA-JS-STSP-OR-3","65.00","52.00","Leads & Cables","Robust construction, made for serious musicians, Orange’s new cable line really stand out from the rest using the highest quality components available, including the highest grade oxygen-free copper for optimum signal clarity. Genuine Neutrik connectors ensure durability. The outer sleeve is made from woven nylon and is heat shrunk at either end which protects the inner cable against damage and reducing stress on the terminals. Get serious connectivity and quality. Get Orange @ Allans Billy Hyde!","http://www.allansbillyhyde.com.au/prod/CA-JS-STSP-OR-3/Orange-3ft-1_4_Speakon-Speaker-Cable-(Orange).aspx"
"Orange 20ft RA/S Instrument Cable (Orange)","Orange","CA-JJ-ANIN-OR-20","85.00","68.00","Leads & Cables","Ever get tangled up on stage or encounter cable signal loss during a live performance due to weak components and construction? Not with Orange... Designed and built to last like their amplifiers Orange’s cables outer sleeve is made from woven nylon and is heat shrunk at either end, which protects the inner cable against damage and reducing stress and strain on the terminals.","http://www.allansbillyhyde.com.au/prod/CA-JJ-ANIN-OR-20/Orange-20ft-RA_S-Instrument-Cable-(Orange).aspx"
"Orange 10ft Instrument Cable (Orange)","Orange","CA-JJ-STIN-OR-10","75.00","60.00","Leads & Cables","A cable that has been made with the finest components available, including the highest grade copper. Orange's cables have a dense braided shield reducing noise and electromagnetic interference. On stage tangling is kept to a minimum by a specifically designed, armour plated nylon woven outer sleeve.  If it's anything to judge by Orange's amplifiers, these cables are built to last. Standout from the rest and have an Orange coloured cable! When a guitar signal sometimes gets lost in the dark this will be the answer.","http://www.allansbillyhyde.com.au/prod/CA-JJ-STIN-OR-10/Orange-10ft-Instrument-Cable-(Orange).aspx"
"Orange 6ft Speakon/Speakon Speaker Cable (Orange)","Orange","CA-SS-SP-OR-6","85.00","68.00","Leads & Cables","Orange known to be one of the best, solidly built amplifier company’s in the world have released a new range of cables that have a strong focus on durability and manufacturing of the highest standard using the finest components available, including the highest oxygen-free copper for optimum signal clarity. The outer sleeve of this 6ft Speakon/Speakon Cable is made from nylon and heat shrunk at either end, which protects the inner cable against damage and strain on the terminals. ","http://www.allansbillyhyde.com.au/prod/CA-SS-SP-OR-6/Orange-6ft-Speakon_Speakon-Speaker-Cable-(Orange).aspx"
"Yamaha Gigmaker 310 Acoustic Guitar Player Pack","Yamaha","GIGMAKER310","299.99","256.95","Acoustic Guitar Packs","This Yamaha Gigmaker comes with a F310 Acoustic Guitar with a Spruce top with a natural finish and all the essential guitar accessories you will need! A gig bag to keep your new guitar safe, digital tuner to keep you in tune, strap, string winder, string set, a capo, some picks and a learn-to-play DVD to get you up and rocking as soon as possible.","http://www.allansbillyhyde.com.au/prod/GIGMAKER310/Yamaha-Gigmaker-310-Acoustic-Guitar-Player-Pack.aspx"
"Epiphone® Les Paul® Lee Malia Custom Ltd. Ed. Electric Guitar (Walnut)","Epiphone","ENLCWLGH3","1699.00","1299.00","Solid Body","Fans of the band Bring me the Horizon will love this hard rocking  axe, inspired by the 70s era of classic Les Paul Artisans, this les Paul has a unique combination of a Gibson P-94 in the neck pickup and a Gibson 84T-LM humbucker in the bridge position. Well dressed in Walnut coloured maple and mahogany this guitar can be suited to all styles of playing.","http://www.allansbillyhyde.com.au/prod/ENLCWLGH3/Epiphone¶©-Les-Paul¶©-Lee-Malia-Custom-Ltd.-Ed.-Electric-Guitar-(Walnut).aspx"
"Orange 10ft RA/S Instrument Cable (Orange)","Orange","CA-JJ-ANIN-OR-10","75.00","60.00","Leads & Cables","Finally! A cable that has been made with the finest components available, including the highest grade copper. Orange's cables have a dense braided shield reducing noise and electromagnetic interference. On stage tangling is kept to a minimum by a specifically designed, armour plated nylon woven outer sleeve.  Judging by Orange's amplifiers, these cables are built to last. Standout from the rest and have an orange coloured cable when a guitar signal gets lost in the dark this brightly coloured cable will be much easier to make sure plugged in and ready to rock!","http://www.allansbillyhyde.com.au/prod/CA-JJ-ANIN-OR-10/Orange-10ft-RA_S-Instrument-Cable-(Orange).aspx"
"Epiphone® Wilshire Phant-O-Matic Electric Guitar Outfit (Antique Ivory)","Epiphone","ENW2AINH1","999.00","799.00","Solid Body","Epiphone and Allans Billy Hyde present the new Wilshire Phant-o-Matic Electric Guitar Outfit. Frank Lero of My Chemical Romance collaborated with Epiphone to create this guitar and the result is an astonishingly versatile guitar that brings you the sound of a dozen guitars from axe. Like the classic SG, the Ltd. Ed. Wilshire Phant-o-matic features a double cutaway design with a solid mahogany body. The 24.75"" scale mahogany hand-set neck has a 1960s SlimTaper™ profile, a rosewood fingerboard with pearloid block inlays, a 12"" radius, and a 1.68"" nut. The neck profile and double cutaway make the Ltd. Ed. Wilshire Phant-o-matic a perfect guitar for chunking rhythm or cutting leads. An Alnico Classic Plus Humbucker has been set in the bridge position, while an Alnico Classic Humbucker is in the neck and to unlock the full potential of these pickups it features a 6-position VariTone™ circuit and the 3-position toggle switch, you have 18 unique tones available. And if that wasn’t enough, Epiphone has included a high quality horn-mounted KillSwitch™ which provides an infinite range of staccato on/off effects.","http://www.allansbillyhyde.com.au/prod/ENW2AINH1/Epiphone¶©-Wilshire-Phant-O-Matic-Electric-Guitar-Outfit-(Antique-Ivory).aspx"
"Epiphone® Slash Rosso Corsa Les Paul® Standard Electric Guitar Outfit (Rosso Red)","Epiphone","ENSHRRNH3","1899.00","1519.00","Solid Body","Allans Billy Hyde presents the new Epiphone Slash Rosso Corsa Standard Les Paul, based on Slash’s own Custom LP featuring Slash’s favourite custom pickups, a Seymour Duncan™ Slash Alnico II Pro Humbucker with a “Reverse Zebra” in the bridge and a Seymour Duncan™ Slash Alnico II Pro Humbucker “Zebra” in the neck - both with no logo. ","http://www.allansbillyhyde.com.au/prod/ENSHRRNH3/Epiphone¶©-Slash-Rosso-Corsa-Les-Paul¶©-Standard-Electric-Guitar-Outfit-(Rosso-Red).aspx"
"Epiphone® PRO-1 Acoustic Guitar Accessory Kit","Epiphone","E-ACCPRO-1","74.00","49.00","Care & Repair Kits","The Epiphone PRO-1 Accessory Kit contains all the things you need for you brand new PRO-1 Acoustic Guitar! The Clip on Tuner keeps you in tune and the PRO-Ease™ Lubricant has been designed especially for the PRO-1 Guitar series, easy to play guitars designed by professionals for beginners! This kit also has a spare set of steel strings, a string winder to make changing strings quicker, guitar polish and a black Epiphone guitar strap.","http://www.allansbillyhyde.com.au/prod/E-ACCPRO-1/Epiphone¶©-PRO-1-Acoustic-Guitar-Accessory-Kit.aspx"
"MONO M80 Classical/OM Acoustic Guitar Case (Black)","Mono","M80-AC-BLK","339.95","299.00","Nylon Classical Guitar Case","MONO cases are built to last built with military specs using only high-test materials with extreme resistance to abrasion and the elements. Mono Cases' innovative neck brace design provides a level of protection worthy of the finest instruments. Your guitar quickly straps in and remains stabilized during transport. The headstock is suspended inside the case, saving the guitar from impacts that could otherwise snap the neck. Hi-density foam bumpers divert vertical impact out and around the lower bout of the guitar, away from the strap pin. Other than the 360 protection, you get smart storage! Including Clip-Tuck shoulder straps, specialized storage compartments put your gear right where you need it and a secret stash compartment for your keys, wallet and phone. Pick one up @ Allans Billy Hyde today! You will not be disappointed!","http://www.allansbillyhyde.com.au/prod/M80-AC-BLK/MONO-M80-Classical_OM-Acoustic-Guitar-Case-(Black).aspx"
"Epiphone® PRO-1 Classical Guitar Accessory Kit","Epiphone","E-ACCPRON-1","74.00","49.00","Care & Repair Kits","This Epiphone PRO-1™ Classical Accessory Kit is designed to go along with the ","http://www.allansbillyhyde.com.au/prod/E-ACCPRON-1/Epiphone¶©-PRO-1-Classical-Guitar-Accessory-Kit.aspx"
"Eastman E10D Dreadnought Acoustic Guitar","Eastman","E10D","1799.00","1079.00","Full Body Acoustic ","Built with the ""golden era"" in mind of the 30s & 40s, this Eastman E10D Acoustic features a Solid Adirondack spruce top, solid mahogany back and sides and hand carved Scalloped X bracing. Extra features are a sleek ebony fretboard and a Hardshell case included. Get a great dreadnought style acoustic for a great price @ Allans Billy Hyde!","http://www.allansbillyhyde.com.au/prod/E10D/Eastman-E10D-Dreadnought-Acoustic-Guitar.aspx"
"Epiphone® Les Paul® Standard Electric Guitar (Pelham Blue)","Epiphone","ENS-PECH1","999.00","699.00","Solid Body","","http://www.allansbillyhyde.com.au/prod/ENS-PECH1/Epiphone¶©-Les-Paul¶©-Standard-Electric-Guitar-(Pelham-Blue).aspx"
"Epiphone® Emperor Electric Guitar Hard Case","Epiphone","940-EEMCS","199.00","159.00","Electric Guitar Case","This Case is designed to fit the Epiphone Emperor style Arch Top Electric Guitar and is a premium quality case featuring a plush interior that protects you guitar from bumps and cracks while an accessory apartment can hold any extra strings and picks you might need.
Also suitable for Gibson series of guitar.","http://www.allansbillyhyde.com.au/prod/940-EEMCS/Epiphone¶©-Emperor-Electric-Guitar-Hard-Case.aspx"
"Eastman E20OM Orcheastra Model Acoustic Guitar","Eastman","E20OM","1999.00","1199.00","Full Body Acoustic ","A popular choice for guitarists that prefer fingerstyle playing, the Eastman E200M Orchestra acoustic  has outstanding features including a Solid Adirondack Spruce top, Solid Rosewood back and sides with a hand carved Scalloped X bracing and smooth and sleek ebony fretboard. Hardshell Case comes included.","http://www.allansbillyhyde.com.au/prod/E20OM/Eastman-E20OM-Orcheastra-Model-Acoustic-Guitar.aspx"
"Taylor BBT Big Baby Taylor Acoustic Guitar","Taylor","BBT","949.00","699.00","Travellers Guitar","The Taylor Big Baby is the bigger sibling to the Baby Taylor with a 15/16 scale dreadnought shape, it packs the big sound similarities to the Baby Taylor but steps it up in a larger format yet still being easily portable. The Big Baby Taylor Acoustic features include Sapele back and sides, a Sitka spruce top, Tropical American mahogany neck, and a sleek looking ebony fretboard. Also includes gig bag.","http://www.allansbillyhyde.com.au/prod/BBT/Taylor-BBT-Big-Baby-Taylor-Acoustic-Guitar.aspx"
